"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","ARRIVAL_DELAY_OVERNIGHT_COUNT","DEPARTURE_DELAY_OVERNIGHT_COUNT","ELAPSED_TIME_OVERNIGHT_COUNT","AIR_TIME_OVERNIGHT_COUNT","TAXI_OUT_OVERNIGHT_COUNT","TAXI_IN_OVERNIGHT_COUNT","SCHEDULED_TIME_OVERNIGHT_COUNT"
"2015","7","9","4","AA",287,"N3BWAA","MIA","LAX",1540,1611,31,19,1630,148,149,122,2342,1832,8,1808,1840,32,"",1,0,25,6,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",868,"N622SW","CLE","BWI",1540,1603,23,9,1612,70,63,51,314,1703,3,1650,1706,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",1207,"N932WN","SAT","MCO",1555,1616,21,8,1624,230,224,203,1041,1947,13,1945,2000,15,"",0,0,0,15,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",598,"N392SW","LAX","DEN",1625,1650,25,14,1704,200,199,177,862,2001,8,1945,2009,24,"",0,0,2,22,0,0,0,0,0,0,0,0
"2015","7","9","4","OO",4620,"N457SW","BUR","SLC",1629,1715,46,11,1726,168,158,138,574,1944,9,1917,1953,36,"",0,0,0,36,0,0,0,0,0,0,0,0
"2015","7","9","4","AA",243,"N528AA","DFW","SAT",1655,1714,19,23,1737,69,69,43,247,1820,3,1804,1823,19,"",0,0,19,0,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",1983,"N7708E","ROC","MDW",1655,1713,18,10,1723,45,52,27,523,1750,15,1740,1805,25,"",7,0,4,14,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",1257,"N274WN","PHX","MCO",1710,1824,74,7,1831,435,416,404,1849,115,5,25,120,55,"",0,0,2,53,0,0,0,1,1,0,0,1
"2015","7","9","4","MQ",3314,"N806MQ","GSO","LGA",1720,1826,66,17,1843,102,142,77,461,2000,48,1902,2048,106,"",106,0,0,0,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",775,"N775SW","MCO","BHM",1740,1831,51,8,1839,30,21,8,479,1847,5,1810,1852,42,"",0,0,7,35,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",177,"N763SW","ABQ","DEN",1750,1816,26,9,1825,75,83,69,349,1934,5,1905,1939,34,"",8,0,0,25,1,0,0,0,0,0,0,0
"2015","7","9","4","AA",1948,"N952UW","RDU","PHL",1800,2130,210,19,2149,90,84,63,337,2252,2,1930,2254,204,"",204,0,0,0,0,0,0,0,0,0,0,0
"2015","7","9","4","UA",1770,"N13138","IAH","LAS",1802,1830,28,21,1851,71,73,43,1222,1934,9,1913,1943,30,"",2,0,27,1,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",4840,"N379SW","SAN","SFO",1805,1927,82,17,1944,85,102,80,447,2104,5,1930,2109,99,"",71,0,0,28,0,0,0,0,0,0,0,0
"2015","7","9","4","UA",1159,"N69818","ORD","IAD",1822,2006,104,17,2023,178,166,140,589,2243,9,2120,2252,92,"",29,0,0,63,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",772,"N253WN","PHX","IND",1835,1919,44,11,1930,380,377,360,1488,130,6,55,136,41,"",0,0,10,31,0,0,0,1,1,0,0,1
"2015","7","9","4","WN",1154,"N730SW","LGA","MKE",1855,2036,101,54,2130,95,113,54,738,2224,5,2030,2229,119,"",18,0,14,87,0,0,0,0,0,0,0,0
"2015","7","9","4","OO",5565,"N947SW","DEN","FAT",1855,1946,51,16,2002,83,69,49,844,2051,4,2018,2055,37,"",0,0,0,2,35,0,0,0,0,0,0,0
"2015","7","9","4","MQ",3381,"N615MQ","MOB","DFW",1907,1927,20,12,1939,113,108,85,539,2104,11,2100,2115,15,"",0,0,12,3,0,0,0,0,0,0,0,0
"2015","7","9","4","UA",720,"N416UA","TPA","EWR",1946,2153,127,16,2209,177,169,145,997,34,8,2243,42,119,"",119,0,0,0,0,1,0,1,1,0,0,0
"2015","7","9","4","UA",1455,"N37456","IAH","LAX",1959,2038,39,12,2050,91,90,69,1379,2159,9,2130,2208,38,"",0,0,38,0,0,0,0,0,0,0,0,0
"2015","7","9","4","UA",1922,"N37255","EWR","SEA",2010,2046,36,40,2126,184,182,134,2402,2340,8,2314,2348,34,"",34,0,0,0,0,0,0,0,0,0,0,0
"2015","7","9","4","WN",4552,"N8655D","LAS","DEN",2015,2053,38,8,2101,170,161,146,628,2327,7,2305,2334,29,"",0,0,0,8,21,0,0,0,0,0,0,0
"2015","7","9","4","WN",740,"N604SW","BWI","OKC",2035,2102,27,22,2124,125,125,99,1180,2303,4,2240,2307,27,"",0,0,0,27,0,0,0,0,0,0,0,0
"2015","7","9","4","AA",1948,"N952UW","PHL","PIT",2040,2333,173,8,2341,76,57,43,268,24,6,2156,30,154,"",0,0,154,0,0,1,0,1,1,0,0,0
"2015","7","9","4","B6",1473,"N258JB","JFK","CHS",2138,11,153,23,34,146,113,87,636,201,3,4,204,120,"",0,0,0,107,13,0,1,0,0,0,0,1
"2015","7","9","4","WN",4454,"N8649A","BWI","PVD",2205,2258,53,12,2310,70,63,47,327,2357,4,2315,1,46,"",0,0,46,0,0,1,0,1,0,0,1,0
"2015","7","9","4","B6",1024,"N945JB","LAX","JFK",2305,2348,43,14,2,507,483,464,2475,746,5,732,751,19,"",0,0,5,14,0,0,0,1,0,1,0,1
"2015","7","9","4","UA",1914,"N37277","IAH","SJU",2359,208,129,16,224,333,319,296,2007,720,7,532,727,115,"",0,0,15,100,0,0,1,0,0,0,0,1
"2015","7","10","5","WN",3232,"N563WN","PDX","DEN",530,543,13,13,556,210,213,192,991,908,8,900,916,16,"",3,0,13,0,0,0,0,0,0,0,0,0
"2015","7","10","5","DL",2099,"N928AT","SDF","ATL",600,706,66,25,731,80,89,56,321,827,8,720,835,75,"",9,0,66,0,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",1016,"N73259","BWI","IAH",815,926,71,13,939,135,108,90,1235,1109,5,1030,1114,44,"",0,0,2,42,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",5268,"N703SK","COS","DEN",819,1056,157,11,1107,51,28,14,73,1121,3,910,1124,134,"",0,0,134,0,0,0,0,0,0,0,0,0
"2015","7","10","5","MQ",3040,"N827MQ","LGA","GSO",840,839,-1,47,926,104,120,69,461,1035,4,1024,1039,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","DL",1424,"N543US","DTW","MCO",845,937,52,12,949,147,143,123,957,1152,8,1112,1200,48,"",0,0,48,0,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",6257,"N106SY","ORD","DCA",900,947,47,16,1003,176,164,144,612,1227,4,1156,1231,35,"",0,0,35,0,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",682,"N569WN","BOS","BWI",915,959,44,12,1011,90,81,64,369,1115,5,1045,1120,35,"",0,0,6,29,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",5009,"N717EV","LGA","GRR",940,941,1,62,1043,133,159,94,618,1217,3,1153,1220,27,"",26,0,1,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AS",55,"N529AS","SCC","BRW",1003,959,-4,7,1006,47,66,54,204,1100,5,1050,1105,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",4997,"N712EV","LGA","GSO",1040,1045,5,78,1203,120,148,67,461,1310,3,1240,1313,33,"",28,0,5,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AA",2133,"N956UW","LGA","DCA",1100,1059,-1,69,1208,79,119,47,214,1255,3,1219,1258,39,"",39,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",5205,"N709BR","BNA","ORD",1100,1208,68,16,1224,100,96,66,409,1330,14,1240,1344,64,"",0,0,64,0,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",694,"N7718B","LGA","MDW",1110,1204,54,40,1244,90,95,48,725,1332,7,1240,1339,59,"",5,0,3,51,0,0,0,0,0,0,0,0
"2015","7","10","5","VX",905,"N635VA","LAS","SFO",1115,1207,52,10,1217,95,91,75,414,1332,6,1250,1338,48,"",48,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",5305,"N946SW","LAX","MRY",1126,1213,47,16,1229,79,65,46,266,1315,3,1245,1318,33,"",0,0,33,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AA",1390,"N3MJAA","ORD","LGA",1150,1146,-4,40,1226,195,226,173,733,1519,13,1505,1532,27,"",27,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",559,"N7735A","DEN","SFO",1150,1234,44,11,1245,100,85,68,967,1353,6,1330,1359,29,"",29,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","MQ",3648,"N502MQ","XNA","ORD",1222,1503,161,11,1514,108,114,72,522,1626,31,1410,1657,167,"",6,0,12,149,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",4302,"N27200","LGA","CLE",1311,1320,9,73,1433,109,145,65,419,1538,7,1500,1545,45,"",36,0,9,0,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",5659,"N947SW","ISN","DEN",1318,1341,23,16,1357,53,48,25,576,1422,7,1411,1429,18,"",0,0,0,18,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",4903,"N712EV","GSO","LGA",1320,1344,24,35,1419,100,145,105,461,1604,5,1500,1609,69,"",45,0,24,0,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",6082,"N14174","CLE","LGA",1320,1408,48,14,1422,96,106,79,419,1541,13,1456,1554,58,"",58,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AA",1348,"N4YPAA","DFW","RDU",1330,1431,61,9,1440,226,207,196,1061,1756,2,1716,1758,42,"",0,0,42,0,0,0,0,0,0,0,0,0
"2015","7","10","5","DL",1910,"N923DL","ATL","DFW",1350,1417,27,21,1438,79,72,42,731,1520,9,1509,1529,20,"",0,0,20,0,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",2645,"N901EV","DFW","JAN",1357,1437,40,15,1452,85,88,60,408,1552,13,1522,1605,43,"",3,0,40,0,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",1109,"N38417","SFO","DEN",1421,1515,54,10,1525,214,204,188,967,1833,6,1755,1839,44,"",0,0,2,42,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",265,"N821UA","IAH","BWI",1428,1504,36,19,1523,259,248,223,1235,1906,6,1847,1912,25,"",0,0,14,11,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",4129,"N927WN","PHL","BNA",1500,1658,118,11,1709,65,59,43,675,1752,5,1605,1757,112,"",0,0,10,102,0,0,0,0,0,0,0,0
"2015","7","10","5","AA",20,"N786AA","SFO","JFK",1515,1540,25,25,1605,528,521,481,2586,6,15,3,21,18,"",0,0,0,18,0,0,0,1,1,0,0,1
"2015","7","10","5","VX",909,"N635VA","LAS","SFO",1555,1655,60,19,1714,90,94,70,414,1824,5,1725,1829,64,"",64,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",791,"N459UA","LGA","IAH",1650,1640,-10,71,1751,176,216,135,1416,2006,10,1946,2016,30,"",30,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",302,"N653SW","MHT","BWI",1705,1833,88,9,1842,90,90,76,377,1958,5,1835,2003,88,"",0,0,2,86,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",4966,"N936WN","MDW","LGA",1715,1806,51,19,1825,185,182,158,725,2103,5,2020,2108,48,"",48,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",6441,"N909SW","SLC","SFO",1720,2109,229,19,2128,68,60,37,599,2205,4,1828,2209,221,"",205,0,0,16,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",4714,"N438SW","ATW","MSP",1727,1804,37,13,1817,65,62,45,236,1902,4,1832,1906,34,"",0,0,0,0,34,0,0,0,0,0,0,0
"2015","7","10","5","OO",5630,"N753SK","ORD","CVG",1737,2033,176,17,2050,135,130,105,265,2235,8,1952,2243,171,"",0,0,171,0,0,0,0,0,0,0,0,0
"2015","7","10","5","MQ",3456,"N621MQ","DFW","AEX",1740,1830,50,20,1850,66,69,46,285,1936,3,1846,1939,53,"",3,0,50,0,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",369,"N855UA","IAH","LGA",1745,1827,42,34,1901,287,313,241,1416,2302,38,2232,2340,68,"",68,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AA",1348,"N4YPAA","RDU","ORD",1756,1835,39,9,1844,70,52,34,646,1918,9,1906,1927,21,"",0,0,0,21,0,0,0,0,0,0,0,0
"2015","7","10","5","EV",4516,"N14573","MEM","IAH",1827,1846,19,12,1858,103,104,80,468,2018,12,2010,2030,20,"",1,0,0,19,0,0,0,0,0,0,0,0
"2015","7","10","5","WN",2263,"N7712G","AUS","DAL",1840,1847,7,18,1905,55,63,39,189,1944,6,1935,1950,15,"",8,0,7,0,0,0,0,0,0,0,0,0
"2015","7","10","5","AS",77,"N791AS","JNU","ANC",1855,1903,8,21,1924,97,110,85,571,2049,4,2032,2053,21,"",13,0,0,8,0,0,0,0,0,0,0,0
"2015","7","10","5","DL",2198,"N969DL","MSP","ALB",1915,1941,26,17,1958,206,203,180,980,2258,6,2241,2304,23,"",0,0,7,16,0,0,0,0,0,0,0,0
"2015","7","10","5","UA",1024,"N69829","EWR","SFO",1926,2003,37,34,2037,201,196,149,2565,2306,13,2247,2319,32,"",32,0,0,0,0,0,0,0,0,0,0,0
"2015","7","10","5","B6",1677,"N584JB","JFK","JAX",2030,2145,75,44,2229,162,160,111,828,20,5,2312,25,73,"",0,0,7,66,0,1,0,1,1,0,0,0
"2015","7","10","5","DL",2764,"N896AT","SFO","LAX",2100,2219,79,17,2236,97,93,53,337,2329,23,2237,2352,75,"",0,0,0,75,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",4633,"N802SK","LAX","SJC",2105,2154,49,22,2216,77,71,46,308,2302,3,2222,2305,43,"",0,0,0,43,0,0,0,0,0,0,0,0
"2015","7","10","5","OO",5310,"N957SW","DEN","GCC",2200,2258,58,14,2312,77,66,46,313,2358,6,2317,4,47,"",0,0,0,0,47,1,0,1,0,0,1,0
"2015","7","10","5","UA",815,"N416UA","DEN","LAX",2215,2317,62,15,2332,88,88,65,862,37,8,2343,45,62,"",0,0,0,0,62,1,0,1,1,0,0,0
"2015","7","10","5","UA",522,"N447UA","SFO","PDX",2259,2335,36,14,2349,106,86,69,550,58,3,45,101,16,"",0,0,3,13,0,0,0,1,1,0,0,1
"2015","7","11","6","DL",2613,"N957AT","EVV","ATL",600,631,31,18,649,139,138,115,350,844,5,819,849,30,"",0,0,30,0,0,0,0,0,0,0,0,0
"2015","7","11","6","MQ",3514,"N512MQ","RDU","LGA",625,937,192,16,953,93,86,66,431,1059,4,758,1103,185,"",0,0,185,0,0,0,0,0,0,0,0,0
"2015","7","11","6","NK",737,"N603NK","ORD","LAX",630,627,-3,15,642,133,153,127,1744,849,11,843,900,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","7","11","6","AA",1757,"N915US","MCO","PHL",755,1018,143,15,1033,146,139,119,861,1232,5,1021,1237,136,"",0,0,136,0,0,0,0,0,0,0,0,0
"2015","7","11","6","DL",2203,"N6708D","ATL","LAS",817,812,-5,36,848,66,95,52,1747,940,7,923,947,24,"",24,0,0,0,0,0,0,0,0,0,0,0
"2015","7","11","6","AA",1995,"N957UW","AUS","PHL",930,1001,31,8,1009,272,258,245,1430,1414,5,1402,1419,17,"",0,0,17,0,0,0,0,0,0,0,0,0
"2015","7","11","6","MQ",3213,"N628MQ","DFW","SGF",1015,1026,11,26,1052,78,88,58,364,1150,4,1133,1154,21,"",10,0,11,0,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",1678,"N207WN","ATL","SAN",1055,1122,27,15,1137,95,83,64,1892,1241,4,1230,1245,15,"",0,0,15,0,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",4294,"N620SW","ATL","FLL",1130,1228,58,20,1248,110,109,86,581,1414,3,1320,1417,57,"",0,0,57,0,0,0,0,0,0,0,0,0
"2015","7","11","6","NK",854,"N637NK","ORD","LBE",1329,1355,26,23,1418,150,150,121,459,1619,6,1559,1625,26,"",0,0,0,26,0,0,0,0,0,0,0,0
"2015","7","11","6","NK",630,"N603NK","DEN","ORD",1334,1402,28,29,1431,215,212,166,888,1717,17,1709,1734,25,"",21,0,4,0,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",4337,"N768SW","LAS","PHX",1410,1522,72,10,1532,70,59,43,255,1615,6,1520,1621,61,"",0,0,4,57,0,0,0,0,0,0,0,0
"2015","7","11","6","UA",1955,"N26902","DEN","IAH",1506,1536,30,14,1550,201,190,167,862,1837,9,1827,1846,19,"",0,0,11,8,0,0,0,0,0,0,0,0
"2015","7","11","6","AA",2261,"N480AA","DFW","TPA",1510,1617,67,10,1627,213,190,178,929,1925,2,1843,1927,44,"",0,0,44,0,0,0,0,0,0,0,0,0
"2015","7","11","6","AA",1472,"N4XGAA","ORD","EWR",1535,1607,32,16,1623,187,189,160,719,1903,13,1842,1916,34,"",2,0,32,0,0,0,0,0,0,0,0,0
"2015","7","11","6","MQ",3041,"N660MQ","LIT","DFW",1637,1710,33,11,1721,80,85,51,304,1812,23,1757,1835,38,"",5,0,9,24,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",4267,"N235WN","TPA","HOU",1820,1912,52,9,1921,70,57,44,781,2005,4,1930,2009,39,"",0,0,10,29,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",1656,"N7725A","DEN","LAS",1955,2006,11,11,2017,55,70,31,628,2048,28,2050,2116,26,"",15,0,11,0,0,0,0,0,0,0,0,0
"2015","7","11","6","OO",2985,"N889AS","PHX","BFL",1955,2025,30,9,2034,87,73,61,425,2135,3,2122,2138,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","7","11","6","WN",4182,"N640SW","HOU","TUL",2010,2027,17,7,2034,80,79,68,453,2142,4,2130,2146,16,"",0,0,16,0,0,0,0,0,0,0,0,0
"2015","7","11","6","OO",5227,"N103SY","ORD","PVD",2055,2240,105,12,2252,206,180,163,849,135,5,21,140,79,"",0,0,79,0,0,0,0,1,1,0,0,1
"2015","7","11","6","DL",1458,"N988AT","ATL","LEX",2155,2218,23,20,2238,71,68,45,304,2323,3,2306,2326,20,"",0,0,20,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",1822,"N839AW","RSW","PHL",600,558,-2,19,617,158,179,139,993,836,21,838,857,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",1516,"N009AA","SAT","MIA",605,608,3,17,625,235,257,231,1143,1016,9,1000,1025,25,"",25,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",2721,"N673AE","TYS","ORD",633,641,8,17,658,50,64,40,475,738,7,723,745,22,"",14,0,8,0,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",448,"N440UA","BDL","ORD",640,1349,429,11,1400,92,79,57,783,1457,11,812,1508,416,"",0,0,416,0,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",4988,"N759EV","MSP","BDL",658,853,115,16,909,213,211,192,1050,1221,3,1031,1224,113,"",0,0,113,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",1509,"N3JYAA","MIA","BOS",700,700,0,25,725,195,210,178,1258,1023,7,1015,1030,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","MQ",3676,"N504MQ","ORD","STL",700,729,29,19,748,76,64,42,258,830,3,816,833,17,"",0,0,17,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",711,"N620SW","LAS","BOI",755,806,11,11,817,155,159,145,519,1042,3,1030,1045,15,"",4,0,0,11,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",2637,"N675AE","JAN","DFW",757,907,70,9,916,94,83,63,408,1019,11,931,1030,59,"",0,0,59,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",604,"N8660A","BNA","FLL",800,832,32,7,839,195,183,171,793,1130,5,1115,1135,20,"",0,0,20,0,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",472,"N710TW","JFK","LAX",820,954,94,28,1022,190,162,124,2475,1226,10,1130,1236,66,"",0,0,66,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",987,"N953WN","BWI","BOS",935,959,24,9,1008,85,81,61,369,1109,11,1100,1120,20,"",0,0,20,0,0,0,0,0,0,0,0,0
"2015","7","12","7","F9",1001,"N203FR","PHL","MIA",1000,1040,40,17,1057,170,146,125,1013,1302,4,1250,1306,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",1412,"N13716","PHX","ORD",1024,1223,119,10,1233,330,313,290,1440,1723,13,1554,1736,102,"",0,0,40,62,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",4151,"N11140","EWR","CLT",1040,1116,36,14,1130,113,95,76,529,1246,5,1233,1251,18,"",0,0,18,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",934,"N489WN","BWI","ABQ",1100,1208,68,17,1225,125,123,100,1670,1405,6,1305,1411,66,"",0,0,0,66,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",1685,"N953DL","LGA","MCO",1130,1235,65,30,1305,183,162,126,950,1511,6,1433,1517,44,"",0,0,44,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",698,"N8617E","MDW","SAN",1130,1202,32,10,1212,130,123,110,1728,1402,3,1340,1405,25,"",0,0,14,11,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",3920,"N769SW","BOS","ATL",1200,1301,61,16,1317,165,152,127,946,1524,9,1445,1533,48,"",0,0,48,0,0,0,0,0,0,0,0,0
"2015","7","12","7","F9",357,"N209FR","MKE","DEN",1235,1337,62,8,1345,87,88,72,896,1457,8,1402,1505,63,"",1,0,0,62,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",724,"N212UA","HNL","SFO",1255,1505,130,19,1524,485,478,453,2398,2257,6,2100,2303,123,"",0,0,12,111,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",5050,"N922EV","ABE","DTW",1258,1346,48,12,1358,101,83,67,425,1505,4,1439,1509,30,"",0,0,0,30,0,0,0,0,0,0,0,0
"2015","7","12","7","AS",120,"N453AS","ANC","SEA",1320,1339,19,13,1352,265,270,249,1448,1801,8,1745,1809,24,"",5,0,0,19,0,0,0,0,0,0,0,0
"2015","7","12","7","MQ",3191,"N5PBMQ","DFW","OKC",1358,1612,134,11,1623,60,53,38,175,1701,4,1458,1705,127,"",0,0,31,96,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",353,"N390SW","ONT","PHX",1440,1526,46,7,1533,70,66,52,325,1625,7,1550,1632,42,"",0,0,11,31,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",2310,"N867AA","SEA","DFW",1515,1555,40,11,1606,353,336,321,1660,2127,4,2108,2131,23,"",0,0,23,0,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",1682,"N21723","MSY","EWR",1530,1532,2,10,1542,246,259,233,1167,1935,16,1936,1951,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","B6",1126,"N353JB","FLL","RDU",1543,1624,41,10,1634,123,116,101,680,1815,5,1746,1820,34,"",0,0,7,27,0,0,0,0,0,0,0,0
"2015","7","12","7","EV",4915,"N710EV","JAX","MSP",1600,1719,79,13,1732,132,129,111,1174,1923,5,1812,1928,76,"",0,0,76,0,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",2142,"N915AT","ATL","EWR",1630,1642,12,46,1728,148,151,101,746,1909,4,1858,1913,15,"",3,0,12,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",1406,"N751SW","MDW","BOS",1645,1705,20,13,1718,195,192,169,861,2007,10,2000,2017,17,"",0,0,17,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",572,"N744P","PHX","BOI",1655,1650,-5,9,1659,182,206,193,735,2012,4,1957,2016,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",2334,"N387SW","SJC","LAX",1700,1713,13,21,1734,70,81,53,308,1827,7,1810,1834,24,"",11,0,0,13,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",1987,"N348NB","STL","MSP",1707,1750,43,9,1759,93,91,77,448,1916,5,1840,1921,41,"",40,0,0,1,0,0,0,0,0,0,0,0
"2015","7","12","7","F9",1401,"N220FR","CLE","SEA",1710,2153,283,12,2205,110,147,84,2021,2329,51,1900,20,320,"",244,0,0,76,0,1,0,1,0,0,1,0
"2015","7","12","7","WN",4904,"N257WN","LAX","HOU",1715,1801,46,15,1816,320,316,295,1390,2311,6,2235,2317,42,"",0,0,8,34,0,0,0,0,0,0,0,0
"2015","7","12","7","OO",5558,"N727SK","DFW","IAH",1720,1759,39,15,1814,72,60,41,224,1855,4,1832,1859,27,"",0,0,27,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",46,"N379SW","HOU","DAL",1730,1848,78,6,1854,55,52,41,239,1935,5,1825,1940,75,"",0,0,9,66,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",717,"N512UA","BOS","LAX",1758,1756,-2,30,1826,194,212,172,2611,2118,10,2112,2128,16,"",16,0,0,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AA",1829,"N126UW","CLT","TPA",1810,1813,3,30,1843,103,118,83,507,2006,5,1953,2011,18,"",15,0,0,3,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",2033,"N969DL","ALB","ATL",1824,1902,38,10,1912,163,152,123,853,2115,19,2107,2134,27,"",0,0,27,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AS",510,"N613AS","SEA","SNA",1845,1901,16,16,1917,158,160,137,978,2134,7,2123,2141,18,"",2,0,16,0,0,0,0,0,0,0,0,0
"2015","7","12","7","OO",6288,"N787SK","DEN","LAS",1855,1945,50,19,2004,56,58,32,628,2036,7,1951,2043,52,"",2,0,50,0,0,0,0,0,0,0,0,0
"2015","7","12","7","UA",622,"N444UA","ORD","DCA",1900,1946,46,15,2001,173,166,149,612,2230,2,2153,2232,39,"",0,0,39,0,0,0,0,0,0,0,0,0
"2015","7","12","7","OO",5649,"N960SW","DEN","BUR",1909,2007,58,11,2018,91,79,64,850,2122,4,2040,2126,46,"",0,0,16,30,0,0,0,0,0,0,0,0
"2015","7","12","7","OO",6449,"N109SY","ORD","SLC",1910,1957,47,14,2011,159,146,127,1250,2218,5,2149,2223,34,"",0,0,34,0,0,0,0,0,0,0,0,0
"2015","7","12","7","AS",715,"N592AS","SLC","PDX",2000,2056,56,15,2111,48,44,23,630,2134,6,2048,2140,52,"",0,0,0,52,0,0,0,0,0,0,0,0
"2015","7","12","7","DL",2783,"N892AT","LAX","SFO",2000,2027,27,28,2055,85,83,51,337,2146,4,2125,2150,25,"",0,0,25,0,0,0,0,0,0,0,0,0
"2015","7","12","7","WN",4554,"N8625A","MDW","PDX",2000,2137,97,12,2149,145,133,115,1751,2344,6,2225,2350,85,"",0,0,85,0,0,0,0,0,0,0,0,0
